,title,year,vote_count,vote_average,popularity,imdb_id,poster_path,wr,genre
7676,Arizona Dream,1993,170,7,5.465995,tt0106307,/xhkLDOOE8eTBtky7bLD9YBiklBa.jpg,6.707482768734419,Comedy
7676,Arizona Dream,1993,170,7,5.465995,tt0106307,/xhkLDOOE8eTBtky7bLD9YBiklBa.jpg,6.707482768734419,Drama
7676,Arizona Dream,1993,170,7,5.465995,tt0106307,/xhkLDOOE8eTBtky7bLD9YBiklBa.jpg,6.707482768734419,Romance
7681,Hooper,1978,36,6,2.991742,tt0077696,/skh8VLls9D00nA5jk2MTGRnBNd2.jpg,5.6332354974545895,Action
7681,Hooper,1978,36,6,2.991742,tt0077696,/skh8VLls9D00nA5jk2MTGRnBNd2.jpg,5.6332354974545895,Comedy
7683,3 Women,1977,66,6,3.18357,tt0075612,/eO9JnxcIQa8BPVqVrTBapj5w1Jq.jpg,5.743264848218213,Drama
7686,Grey Gardens,1975,43,7,3.019245,tt0073076,/jw1qTQX8pWUM8XFGbhM7A5mpmG9.jpg,6.225019283400277,Documentary
7688,Purple Rain,1984,91,6,9.190328,tt0087957,/epUyAfIgsrpIcY0qi6dhnay5rpl.jpg,5.794611878574572,Drama
7688,Purple Rain,1984,91,6,9.190328,tt0087957,/epUyAfIgsrpIcY0qi6dhnay5rpl.jpg,5.794611878574572,Music
7688,Purple Rain,1984,91,6,9.190328,tt0087957,/epUyAfIgsrpIcY0qi6dhnay5rpl.jpg,5.794611878574572,Romance
7690,Point of No Return,1993,134,6,11.113039,tt0107843,/kOfSTm2cftavsyB49amnhW3is9y.jpg,5.847181457272747,Crime
7690,Point of No Return,1993,134,6,11.113039,tt0107843,/kOfSTm2cftavsyB49amnhW3is9y.jpg,5.847181457272747,Drama
7690,Point of No Return,1993,134,6,11.113039,tt0107843,/kOfSTm2cftavsyB49amnhW3is9y.jpg,5.847181457272747,Thriller
7692,The Hairdresser's Husband,1990,41,7,4.0507620000000015,tt0100112,/78oCJ9sB7knG4xo145Px8xfzDvo.jpg,6.204353130957617,Comedy
7692,The Hairdresser's Husband,1990,41,7,4.0507620000000015,tt0100112,/78oCJ9sB7knG4xo145Px8xfzDvo.jpg,6.204353130957617,Drama
7692,The Hairdresser's Husband,1990,41,7,4.0507620000000015,tt0100112,/78oCJ9sB7knG4xo145Px8xfzDvo.jpg,6.204353130957617,Romance
7694,Jamon Jamon,1992,60,6,4.117851,tt0104545,/wAucj0pm9eGaC8nx01pbdyvK4VS.jpg,5.726877498104483,Comedy
7694,Jamon Jamon,1992,60,6,4.117851,tt0104545,/wAucj0pm9eGaC8nx01pbdyvK4VS.jpg,5.726877498104483,Drama
7694,Jamon Jamon,1992,60,6,4.117851,tt0104545,/wAucj0pm9eGaC8nx01pbdyvK4VS.jpg,5.726877498104483,Romance
7701,The Most Dangerous Game,1932,43,7,3.295206,tt0023238,/914xvJkth01wdyJ9h8Tvie7220B.jpg,6.225019283400277,Adventure
7701,The Most Dangerous Game,1932,43,7,3.295206,tt0023238,/914xvJkth01wdyJ9h8Tvie7220B.jpg,6.225019283400277,Horror
7701,The Most Dangerous Game,1932,43,7,3.295206,tt0023238,/914xvJkth01wdyJ9h8Tvie7220B.jpg,6.225019283400277,Thriller
7703,Dolls,2002,76,7,4.416932,tt0330229,/jEc5Y1SkKL45y2OPWm3wZHynbZv.jpg,6.457513498380194,Drama
7703,Dolls,2002,76,7,4.416932,tt0330229,/jEc5Y1SkKL45y2OPWm3wZHynbZv.jpg,6.457513498380194,Romance
7708,The Cowboys,1972,60,7,3.189566,tt0068421,/rNrMAUONKZuU4b3gc7oN4kTuyzX.jpg,6.365175370444909,Action
7708,The Cowboys,1972,60,7,3.189566,tt0068421,/rNrMAUONKZuU4b3gc7oN4kTuyzX.jpg,6.365175370444909,Adventure
7708,The Cowboys,1972,60,7,3.189566,tt0068421,/rNrMAUONKZuU4b3gc7oN4kTuyzX.jpg,6.365175370444909,Drama
7708,The Cowboys,1972,60,7,3.189566,tt0068421,/rNrMAUONKZuU4b3gc7oN4kTuyzX.jpg,6.365175370444909,Western
7709,Make Way for Tomorrow,1937,37,7,2.890527,tt0029192,/1boYMEkB81bpGE1YOF6MnVA0RlU.jpg,6.159527955236921,Drama
7709,Make Way for Tomorrow,1937,37,7,2.890527,tt0029192,/1boYMEkB81bpGE1YOF6MnVA0RlU.jpg,6.159527955236921,Romance
7711,The Caine Mutiny,1954,78,7,8.999948,tt0046816,/Aata3SsDejMC5pEEtfzDv7aPRTJ.jpg,6.467200757337692,Drama
7711,The Caine Mutiny,1954,78,7,8.999948,tt0046816,/Aata3SsDejMC5pEEtfzDv7aPRTJ.jpg,6.467200757337692,War
7712,Black Narcissus,1947,106,7,8.657125,tt0039192,/wJ9HK1V9fs8v3fqRwQ0FOGEvj1S.jpg,6.573760605870152,Drama
7714,Escape from Alcatraz,1979,581,7,11.837667,tt0079116,/lBAxIEywz3KfzXimn9qHBArLHU8.jpg,6.902969894019222,Crime
7714,Escape from Alcatraz,1979,581,7,11.837667,tt0079116,/lBAxIEywz3KfzXimn9qHBArLHU8.jpg,6.902969894019222,Drama
7715,Oliver Twist,1948,36,7,6.061655,tt0040662,/raZTaBo4f7Leo7JMZspBiDH6Pr0.jpg,6.147521211740305,Adventure
7715,Oliver Twist,1948,36,7,6.061655,tt0040662,/raZTaBo4f7Leo7JMZspBiDH6Pr0.jpg,6.147521211740305,Drama
7715,Oliver Twist,1948,36,7,6.061655,tt0040662,/raZTaBo4f7Leo7JMZspBiDH6Pr0.jpg,6.147521211740305,Family
7717,Shrek 2,2004,3082,6,16.229860000000002,tt0298148,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,5.991760746091727,Adventure
7717,Shrek 2,2004,3082,6,16.229860000000002,tt0298148,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,5.991760746091727,Animation
7717,Shrek 2,2004,3082,6,16.229860000000002,tt0298148,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,5.991760746091727,Comedy
7717,Shrek 2,2004,3082,6,16.229860000000002,tt0298148,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,5.991760746091727,Family
7717,Shrek 2,2004,3082,6,16.229860000000002,tt0298148,/akWDA0BMVYK4OTM92T5i91DYnsT.jpg,5.991760746091727,Fantasy
7718,The Day After Tomorrow,2004,2462,6,15.049695000000002,tt0319262,/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg,5.989714136547204,Action
7718,The Day After Tomorrow,2004,2462,6,15.049695000000002,tt0319262,/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg,5.989714136547204,Adventure
7718,The Day After Tomorrow,2004,2462,6,15.049695000000002,tt0319262,/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg,5.989714136547204,Science Fiction
7718,The Day After Tomorrow,2004,2462,6,15.049695000000002,tt0319262,/pRmpaFjtegy8PnUvSBDyT9dm7c.jpg,5.989714136547204,Thriller
7719,Raising Helen,2004,195,5,12.448933,tt0350028,/oROgudstoH3i4KyI5ZJbBVW9mKK.jpg,5.036360195728478,Drama
7719,Raising Helen,2004,195,5,12.448933,tt0350028,/oROgudstoH3i4KyI5ZJbBVW9mKK.jpg,5.036360195728478,Comedy
7719,Raising Helen,2004,195,5,12.448933,tt0350028,/oROgudstoH3i4KyI5ZJbBVW9mKK.jpg,5.036360195728478,Romance
7720,Soul Plane,2004,109,4,8.604389,tt0367085,/p6KICx848FEcsblVptyga3E7qO5.jpg,4.2959894043484015,Romance
7720,Soul Plane,2004,109,4,8.604389,tt0367085,/p6KICx848FEcsblVptyga3E7qO5.jpg,4.2959894043484015,Comedy
7723,Saved!,2004,148,6,5.084509,tt0332375,/sh61XwFfemE6MrDzAVNpJb6ZRgR.jpg,5.858936729790227,Comedy
7723,Saved!,2004,148,6,5.084509,tt0332375,/sh61XwFfemE6MrDzAVNpJb6ZRgR.jpg,5.858936729790227,Drama
7724,Time of the Wolf,2003,45,6,2.379551,tt0324197,/10tjiBzMlvGYPpNpjHUOzMKNC6P.jpg,5.675018795212929,Drama
7725,Harry Potter and the Prisoner of Azkaban,2004,6037,7,28.460276,tt0304141,/jUFjMoLh8T2CWzHUSjKCojI5SHu.jpg,6.990170727198455,Adventure
7725,Harry Potter and the Prisoner of Azkaban,2004,6037,7,28.460276,tt0304141,/jUFjMoLh8T2CWzHUSjKCojI5SHu.jpg,6.990170727198455,Fantasy
7725,Harry Potter and the Prisoner of Azkaban,2004,6037,7,28.460276,tt0304141,/jUFjMoLh8T2CWzHUSjKCojI5SHu.jpg,6.990170727198455,Family
7726,Mindhunters,2004,339,6,7.600017,tt0297284,/bnGrgK00xeMs85ae5BTOlJjnKTR.jpg,5.931170200594696,Mystery
7726,Mindhunters,2004,339,6,7.600017,tt0297284,/bnGrgK00xeMs85ae5BTOlJjnKTR.jpg,5.931170200594696,Thriller
7726,Mindhunters,2004,339,6,7.600017,tt0297284,/bnGrgK00xeMs85ae5BTOlJjnKTR.jpg,5.931170200594696,Crime
7727,Zatoichi,2003,236,7,6.4282629999999985,tt0363226,/xNFaRG30R3IiVFMgX8X8kAFGxCP.jpg,6.7789869808215615,Adventure
7727,Zatoichi,2003,236,7,6.4282629999999985,tt0363226,/xNFaRG30R3IiVFMgX8X8kAFGxCP.jpg,6.7789869808215615,Drama
7727,Zatoichi,2003,236,7,6.4282629999999985,tt0363226,/xNFaRG30R3IiVFMgX8X8kAFGxCP.jpg,6.7789869808215615,Action
7728,The Chronicles of Riddick,2004,1593,6,5.060352,tt0296572,/hVAfGskQdktDwYTqrT7wY1f2M4y.jpg,5.984220334862827,Action
7728,The Chronicles of Riddick,2004,1593,6,5.060352,tt0296572,/hVAfGskQdktDwYTqrT7wY1f2M4y.jpg,5.984220334862827,Science Fiction
7729,Garfield,2004,851,5,10.003679,tt0356634,/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,5.009408457425787,Animation
7729,Garfield,2004,851,5,10.003679,tt0356634,/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,5.009408457425787,Comedy
7729,Garfield,2004,851,5,10.003679,tt0356634,/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,5.009408457425787,Family
7730,The Stepford Wives,2004,339,5,10.81552,tt0327162,/zyRTua3RVN3eLaIoXkdiy4XfF4s.jpg,5.022323015608102,Action
7730,The Stepford Wives,2004,339,5,10.81552,tt0327162,/zyRTua3RVN3eLaIoXkdiy4XfF4s.jpg,5.022323015608102,Comedy
7730,The Stepford Wives,2004,339,5,10.81552,tt0327162,/zyRTua3RVN3eLaIoXkdiy4XfF4s.jpg,5.022323015608102,Science Fiction
7733,Napoleon Dynamite,2004,567,6,10.287419,tt0374900,/s0yuDUKiAJNl5XkO9OT4aFwnA3I.jpg,5.957282004695211,Comedy
7743,Police Academy: Mission to Moscow,1994,178,4,6.168241,tt0110857,/mpUOqZcs7VVg9LrVPRZKAGPiTT2.jpg,4.199653230291609,Comedy
7743,Police Academy: Mission to Moscow,1994,178,4,6.168241,tt0110857,/mpUOqZcs7VVg9LrVPRZKAGPiTT2.jpg,4.199653230291609,Crime
7745,Big Wednesday,1978,47,6,11.589692,tt0077235,/3LSnFCWKtyDGua5LZqpPYK4EXY8.jpg,5.683043022491622,Drama
7757,The Hound of the Baskervilles,1939,45,7,2.722222,tt0031448,/v1hSYSF3FHOrqXqihorptQmgUct.jpg,6.244639048377486,Mystery
7757,The Hound of the Baskervilles,1939,45,7,2.722222,tt0031448,/v1hSYSF3FHOrqXqihorptQmgUct.jpg,6.244639048377486,Thriller
7758,Hour of the Wolf,1968,82,7,4.665202,tt0063759,/q30AyCzatwhTgyO2jLLLCWvAslu.jpg,6.485573145015701,Drama
7758,Hour of the Wolf,1968,82,7,4.665202,tt0063759,/q30AyCzatwhTgyO2jLLLCWvAslu.jpg,6.485573145015701,Horror
7772,This Island Earth,1955,49,5,3.187177,tt0047577,/dNNZSjrWWwgllcYtQCeo0M5FPdp.jpg,5.100319094238812,Mystery
7772,This Island Earth,1955,49,5,3.187177,tt0047577,/dNNZSjrWWwgllcYtQCeo0M5FPdp.jpg,5.100319094238812,Adventure
7772,This Island Earth,1955,49,5,3.187177,tt0047577,/dNNZSjrWWwgllcYtQCeo0M5FPdp.jpg,5.100319094238812,Science Fiction
7772,This Island Earth,1955,49,5,3.187177,tt0047577,/dNNZSjrWWwgllcYtQCeo0M5FPdp.jpg,5.100319094238812,Horror
7772,This Island Earth,1955,49,5,3.187177,tt0047577,/dNNZSjrWWwgllcYtQCeo0M5FPdp.jpg,5.100319094238812,Thriller
7773,The ComDads,1983,63,6,4.727034,tt0085354,/3acxEumYtyhVL16FCVntBzYZqgq.jpg,5.7353245857919735,Comedy
7775,Blackboard Jungle,1955,45,6,4.582859,tt0047885,/tRsAMk9K1D7iBa7yyzCrpwrWLT4.jpg,5.675018795212929,Drama
7780,Investigation of a Citizen Above Suspicion,1970,86,7,4.7720449999999985,tt0065889,/z8BMRY5hULiPM160s0qKTcu2dt2.jpg,6.502720706848511,Drama
7783,The Heiress,1949,35,7,4.7253300000000005,tt0041452,/v4Mez8Qtq8AtIqOtxEpiRRczT9E.jpg,6.135166446693064,Drama
7783,The Heiress,1949,35,7,4.7253300000000005,tt0041452,/v4Mez8Qtq8AtIqOtxEpiRRczT9E.jpg,6.135166446693064,Romance
7788,Super Size Me,2004,520,6,5.266103,tt0390521,/9J2cYFtYRplFnHgn8V5ntCZEHut.jpg,5.953657914840832,Documentary
7788,Super Size Me,2004,520,6,5.266103,tt0390521,/9J2cYFtYRplFnHgn8V5ntCZEHut.jpg,5.953657914840832,Comedy
7788,Super Size Me,2004,520,6,5.266103,tt0390521,/9J2cYFtYRplFnHgn8V5ntCZEHut.jpg,5.953657914840832,Drama
7791,La Jetée,1962,165,7,7.282665,tt0056119,/2woVot4i5Yo8RYyfnSgdhH7WEQZ.jpg,6.700133089556892,Romance
7791,La Jetée,1962,165,7,7.282665,tt0056119,/2woVot4i5Yo8RYyfnSgdhH7WEQZ.jpg,6.700133089556892,Science Fiction
7795,The Picture of Dorian Gray,1945,45,7,9.080158,tt0037988,/mfvcsmAzdie8YuWI0JpO2u1uzfF.jpg,6.244639048377486,Fantasy
7795,The Picture of Dorian Gray,1945,45,7,9.080158,tt0037988,/mfvcsmAzdie8YuWI0JpO2u1uzfF.jpg,6.244639048377486,Drama
7795,The Picture of Dorian Gray,1945,45,7,9.080158,tt0037988,/mfvcsmAzdie8YuWI0JpO2u1uzfF.jpg,6.244639048377486,Horror
7795,The Picture of Dorian Gray,1945,45,7,9.080158,tt0037988,/mfvcsmAzdie8YuWI0JpO2u1uzfF.jpg,6.244639048377486,Thriller
7797,The Human Condition I: No Greater Love,1959,42,8,2.756995,tt0053114,/5wF521QDBJplvbQq3lxWY3uYupU.jpg,6.767453747655544,War
7797,The Human Condition I: No Greater Love,1959,42,8,2.756995,tt0053114,/5wF521QDBJplvbQq3lxWY3uYupU.jpg,6.767453747655544,Drama
7797,The Human Condition I: No Greater Love,1959,42,8,2.756995,tt0053114,/5wF521QDBJplvbQq3lxWY3uYupU.jpg,6.767453747655544,History
7802,White Heat,1949,92,7,11.300976,tt0042041,/iXZdq7gep9BLlHa9cyGW8X9M9S2.jpg,6.526400673189057,Crime
7802,White Heat,1949,92,7,11.300976,tt0042041,/iXZdq7gep9BLlHa9cyGW8X9M9S2.jpg,6.526400673189057,Drama
7802,White Heat,1949,92,7,11.300976,tt0042041,/iXZdq7gep9BLlHa9cyGW8X9M9S2.jpg,6.526400673189057,Thriller
7803,Scrooge,1951,81,7,13.294639000000002,tt0044008,/xmhZp6rRFDjsoHWxPx5AKmUT1bZ.jpg,6.481099868015837,Fantasy
7803,Scrooge,1951,81,7,13.294639000000002,tt0044008,/xmhZp6rRFDjsoHWxPx5AKmUT1bZ.jpg,6.481099868015837,Drama
7804,Memphis Belle,1990,123,6,8.854911,tt0100133,/47LvV0urbkr8fEGEZHijD0GZReS.jpg,5.8364744256166965,Drama
7804,Memphis Belle,1990,123,6,8.854911,tt0100133,/47LvV0urbkr8fEGEZHijD0GZReS.jpg,5.8364744256166965,War
7804,Memphis Belle,1990,123,6,8.854911,tt0100133,/47LvV0urbkr8fEGEZHijD0GZReS.jpg,5.8364744256166965,Action
7805,The Cincinnati Kid,1965,62,7,3.670599,tt0059037,/hNkcS5cDV8kdvzFmRCe3gVRhSnG.jpg,6.37840088356064,Drama
7806,Animal Factory,2000,46,6,6.432071,tt0204137,/ddzkzHPQIfKYF4gJD3sAFYaRltC.jpg,5.679081060272766,Crime
7806,Animal Factory,2000,46,6,6.432071,tt0204137,/ddzkzHPQIfKYF4gJD3sAFYaRltC.jpg,5.679081060272766,Drama
7807,The Panic in Needle Park,1971,74,6,8.802676,tt0067549,/7k45YTnFJXVX12LRaewjWVoBGUa.jpg,5.762282266868717,Drama
7807,The Panic in Needle Park,1971,74,6,8.802676,tt0067549,/7k45YTnFJXVX12LRaewjWVoBGUa.jpg,5.762282266868717,Romance
7808,Pretty Baby,1978,48,6,5.793494,tt0078111,/5VGjBeE4xIJh2Y9GK2PInPW3JjW.jpg,5.686908351485625,Drama
7808,Pretty Baby,1978,48,6,5.793494,tt0078111,/5VGjBeE4xIJh2Y9GK2PInPW3JjW.jpg,5.686908351485625,History
7809,Godzilla vs. Mechagodzilla,1974,36,6,1.931568,tt0071565,/r1Sd27TkOzVxQlfDFI8zHnKdcSQ.jpg,5.6332354974545895,Action
7809,Godzilla vs. Mechagodzilla,1974,36,6,1.931568,tt0071565,/r1Sd27TkOzVxQlfDFI8zHnKdcSQ.jpg,5.6332354974545895,Science Fiction
7810,The Hitcher,1986,192,6,5.648114,tt0091209,/pdPKlwAOX66Zqktp1amFooovAjT.jpg,5.886400375317794,Action
7810,The Hitcher,1986,192,6,5.648114,tt0091209,/pdPKlwAOX66Zqktp1amFooovAjT.jpg,5.886400375317794,Horror
7810,The Hitcher,1986,192,6,5.648114,tt0091209,/pdPKlwAOX66Zqktp1amFooovAjT.jpg,5.886400375317794,Thriller
7812,Ivanhoe,1952,38,6,5.956582,tt0044760,/kdvYnPBI9stvBaaNzRumr8gbIXH.jpg,5.6434234003030745,Action
7812,Ivanhoe,1952,38,6,5.956582,tt0044760,/kdvYnPBI9stvBaaNzRumr8gbIXH.jpg,5.6434234003030745,Adventure
7812,Ivanhoe,1952,38,6,5.956582,tt0044760,/kdvYnPBI9stvBaaNzRumr8gbIXH.jpg,5.6434234003030745,Drama
7812,Ivanhoe,1952,38,6,5.956582,tt0044760,/kdvYnPBI9stvBaaNzRumr8gbIXH.jpg,5.6434234003030745,Romance
7815,Fear X,2003,46,5,2.059918,tt0289944,/xzGSWSOAutfTkTL1okuER8sgwF7.jpg,5.104081060272766,Thriller
7815,Fear X,2003,46,5,2.059918,tt0289944,/xzGSWSOAutfTkTL1okuER8sgwF7.jpg,5.104081060272766,Mystery
7815,Fear X,2003,46,5,2.059918,tt0289944,/xzGSWSOAutfTkTL1okuER8sgwF7.jpg,5.104081060272766,Foreign
7816,Freaks,1932,228,7,9.074348,tt0022913,/9hmmE4K6tOEXB1KeTajIC0pNta6.jpg,6.77223849168634,Drama
7816,Freaks,1932,228,7,9.074348,tt0022913,/9hmmE4K6tOEXB1KeTajIC0pNta6.jpg,6.77223849168634,Horror
7817,The Immigrant,1917,55,7,3.933922,tt0008133,/rDRCnZHvvoJoEJCjvqsKAOt6eCu.jpg,6.3295110654137225,Comedy
7817,The Immigrant,1917,55,7,3.933922,tt0008133,/rDRCnZHvvoJoEJCjvqsKAOt6eCu.jpg,6.3295110654137225,Drama
7818,Silent Movie,1976,79,6,8.636492,tt0075222,/wajNlrVDkryVGTzDz9vZE6XKZnC.jpg,5.7728007506355885,Comedy
7819,A Matter of Life and Death,1946,73,8,6.4869379999999985,tt0038733,/6Qec6QpCv6gOCdBH4PJ0FzJXKzh.jpg,7.124546587119825,Fantasy
7819,A Matter of Life and Death,1946,73,8,6.4869379999999985,tt0038733,/6Qec6QpCv6gOCdBH4PJ0FzJXKzh.jpg,7.124546587119825,Drama
7819,A Matter of Life and Death,1946,73,8,6.4869379999999985,tt0038733,/6Qec6QpCv6gOCdBH4PJ0FzJXKzh.jpg,7.124546587119825,Romance
7822,Deep Cover,1992,36,6,3.573392,tt0104073,/xY7cHIkp8nsg7tAkNzTJiaSFWnW.jpg,5.6332354974545895,Action
7822,Deep Cover,1992,36,6,3.573392,tt0104073,/xY7cHIkp8nsg7tAkNzTJiaSFWnW.jpg,5.6332354974545895,Thriller
7822,Deep Cover,1992,36,6,3.573392,tt0104073,/xY7cHIkp8nsg7tAkNzTJiaSFWnW.jpg,5.6332354974545895,Crime
7823,Dr. Jekyll and Mr. Hyde,1931,56,7,4.7490489999999985,tt0022835,/4JBPHhuK9su6C6Cjz4e6eXD5ZrI.jpg,6.336960942464683,Horror
7823,Dr. Jekyll and Mr. Hyde,1931,56,7,4.7490489999999985,tt0022835,/4JBPHhuK9su6C6Cjz4e6eXD5ZrI.jpg,6.336960942464683,Science Fiction
7827,Around the World in 80 Days,2004,687,5,7.825072,tt0327437,/2glntoCztzLkfjajsJKNOSY0vpn.jpg,5.011548522637755,Action
7827,Around the World in 80 Days,2004,687,5,7.825072,tt0327437,/2glntoCztzLkfjajsJKNOSY0vpn.jpg,5.011548522637755,Adventure
7827,Around the World in 80 Days,2004,687,5,7.825072,tt0327437,/2glntoCztzLkfjajsJKNOSY0vpn.jpg,5.011548522637755,Comedy
7829,DodgeBall: A True Underdog Story,2004,1009,6,11.967379,tt0364725,/sgTJCyuZSJJt9LatGHolpCpqg1m.jpg,5.975384932715072,Comedy
7830,The Terminal,2004,1974,7,14.092373,tt0362227,/f4Dup6awDfDqAHKgWqNJ2HFw1qN.jpg,6.97028211395509,Comedy
7830,The Terminal,2004,1974,7,14.092373,tt0362227,/f4Dup6awDfDqAHKgWqNJ2HFw1qN.jpg,6.97028211395509,Drama
7831,Dear Frankie,2004,48,7,3.5712080000000004,tt0377752,/7AaqSCwERgN6fe5dRvhiC4NlzjU.jpg,6.2722742051441625,Drama
7831,Dear Frankie,2004,48,7,3.5712080000000004,tt0377752,/7AaqSCwERgN6fe5dRvhiC4NlzjU.jpg,6.2722742051441625,Family
7832,White Chicks,2004,704,6,7.723341,tt0381707,/hT4PEPFW3dQG7N5LZe5b2qYHCU0.jpg,5.965212039053959,Comedy
7833,The Door in the Floor,2004,48,6,3.495966,tt0348593,/snmS5sgdoVVXY8YJMbrdPAEPuIM.jpg,5.686908351485625,Drama
7834,The Notebook,2004,3163,7,15.239013,tt0332280,/gMfstesBXKdsHToAUXVPHujUDfb.jpg,6.981334527626468,Romance
7834,The Notebook,2004,3163,7,15.239013,tt0332280,/gMfstesBXKdsHToAUXVPHujUDfb.jpg,6.981334527626468,Drama
7835,Two Brothers,2004,185,6,5.300303,tt0338512,/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,5.882769337085942,Adventure
7835,Two Brothers,2004,185,6,5.300303,tt0338512,/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,5.882769337085942,Drama
7835,Two Brothers,2004,185,6,5.300303,tt0338512,/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,5.882769337085942,Family
7841,A Day at the Races,1937,44,7,4.815005,tt0028772,/qNtOKRDnGuKpgWmtlamdRa1D1Tg.jpg,6.234954933613095,Comedy
7850,Kops,2003,58,6,2.939129,tt0339230,/ng7URIidhDeMKXXTwPb7l9uIvH2.jpg,5.720940052411102,Action
7850,Kops,2003,58,6,2.939129,tt0339230,/ng7URIidhDeMKXXTwPb7l9uIvH2.jpg,5.720940052411102,Comedy
7852,Undead,2003,57,5,2.764816,tt0339840,/aetwltXGUxQh5pqTFJLwEPQt2J9.jpg,5.091499833206829,Horror
7852,Undead,2003,57,5,2.764816,tt0339840,/aetwltXGUxQh5pqTFJLwEPQt2J9.jpg,5.091499833206829,Action
7852,Undead,2003,57,5,2.764816,tt0339840,/aetwltXGUxQh5pqTFJLwEPQt2J9.jpg,5.091499833206829,Comedy
7852,Undead,2003,57,5,2.764816,tt0339840,/aetwltXGUxQh5pqTFJLwEPQt2J9.jpg,5.091499833206829,Science Fiction
7855,Pirates of Silicon Valley,1999,178,6,8.172132000000001,tt0168122,/62NXimypwBEiu9IS2Z6R5OI5Ncu.jpg,5.878898513310479,Documentary
7855,Pirates of Silicon Valley,1999,178,6,8.172132000000001,tt0168122,/62NXimypwBEiu9IS2Z6R5OI5Ncu.jpg,5.878898513310479,Drama
7858,Leave Her to Heaven,1945,50,7,8.033213,tt0037865,/jIeXVVs7fG19FKorHWrMw7ZXdGt.jpg,6.2896010097835875,Drama
7858,Leave Her to Heaven,1945,50,7,8.033213,tt0037865,/jIeXVVs7fG19FKorHWrMw7ZXdGt.jpg,6.2896010097835875,Romance
7858,Leave Her to Heaven,1945,50,7,8.033213,tt0037865,/jIeXVVs7fG19FKorHWrMw7ZXdGt.jpg,6.2896010097835875,Thriller
7862,Killing Me Softly,2002,80,5,7.7341820000000014,tt0250468,/x0qzsA4RVwdVAelJxR9cAQivEU2.jpg,5.0730393405422936,Drama
7862,Killing Me Softly,2002,80,5,7.7341820000000014,tt0250468,/x0qzsA4RVwdVAelJxR9cAQivEU2.jpg,5.0730393405422936,Thriller
7862,Killing Me Softly,2002,80,5,7.7341820000000014,tt0250468,/x0qzsA4RVwdVAelJxR9cAQivEU2.jpg,5.0730393405422936,Mystery
7862,Killing Me Softly,2002,80,5,7.7341820000000014,tt0250468,/x0qzsA4RVwdVAelJxR9cAQivEU2.jpg,5.0730393405422936,Romance
7864,The Philadelphia Experiment,1984,104,6,13.378587,tt0087910,/4J0n9oFLfdkcCA86bXCnViJKxzd.jpg,5.813960034940735,Science Fiction
7866,Juice,1992,103,7,5.547398,tt0104573,/qBPi6CwrdVwdhYFURRkEmAcsRtv.jpg,6.564426896509645,Action
7866,Juice,1992,103,7,5.547398,tt0104573,/qBPi6CwrdVwdhYFURRkEmAcsRtv.jpg,6.564426896509645,Crime
7866,Juice,1992,103,7,5.547398,tt0104573,/qBPi6CwrdVwdhYFURRkEmAcsRtv.jpg,6.564426896509645,Drama
7866,Juice,1992,103,7,5.547398,tt0104573,/qBPi6CwrdVwdhYFURRkEmAcsRtv.jpg,6.564426896509645,Thriller
7869,Revenge of the Pink Panther,1978,121,6,6.970037,tt0078163,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,5.8343644182053,Action
7869,Revenge of the Pink Panther,1978,121,6,6.970037,tt0078163,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,5.8343644182053,Comedy
7869,Revenge of the Pink Panther,1978,121,6,6.970037,tt0078163,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,5.8343644182053,Crime
7869,Revenge of the Pink Panther,1978,121,6,6.970037,tt0078163,/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg,5.8343644182053,Thriller
7870,Riders,2002,44,5,9.205244,tt0282552,/oi2YZ2Z1pwzRIoHT3NRpSE525Lw.jpg,5.106749805407967,Crime
7870,Riders,2002,44,5,9.205244,tt0282552,/oi2YZ2Z1pwzRIoHT3NRpSE525Lw.jpg,5.106749805407967,Action
7870,Riders,2002,44,5,9.205244,tt0282552,/oi2YZ2Z1pwzRIoHT3NRpSE525Lw.jpg,5.106749805407967,Thriller
7873,Angels with Dirty Faces,1938,74,7,9.937706,tt0029870,/fTo9qeUDLd75MNe7MxDlIgFR7pf.jpg,6.447467452053902,Drama
7873,Angels with Dirty Faces,1938,74,7,9.937706,tt0029870,/fTo9qeUDLd75MNe7MxDlIgFR7pf.jpg,6.447467452053902,Action
